Age,Income,HouseholdSize,CityAreaSize,MeanCityIncome,MeanCityHousePrize,MeanCityHouseHoldSize,MeanCitySqFtPrice,NumberCars,InternetTrafficVolume,MortageVolume,AccountSpending,CreditCardSpending,HelpHotlineTime,CustomerSince,GrocerySpending,StockVolume,CreditVolume,NASDAQInvest,USAXSFundInvest,BranchVisits,AppLogins,ATMVisits,TimeOnlineBanking,ServiceFees,SocialMediaInter,Bitcoins,NFTs
21,42536,1,67384,138228,207221,2,2450,1,43,239888,660.755115614874,1451.81002344861,14.6047848812642,3,350.671908451479,1343.08499400336,151.766310360706,326.85764580302,1478.10355303726,2,33,5,122.921152862611,15.7410138713515,7,5E-04,1
21,44150,2,65294,141184,209389,1,2586,1,44,226215,512.20809634154,1494.85594702551,14.6815685865392,2,350.315046831343,1343.25740175257,167.604060386456,397.036838516524,1490.44045782665,3,33,5,124.020911039827,15.3654323058513,5,5E-04,1
22,44249,1,65081,138372,209739,2,2152,1,43,242065,522.056427535911,1453.05421781099,13.9191492607254,2,348.114227485739,1404.56398452743,156.091779915256,342.157119521495,1497.64666728276,6,32,3,125.297659564048,14.8523833040975,4,5E-04,1
22,44708,2,65369,140317,208147,3,2392,0,43,237609,537.443583241353,1432.31616029306,15.4738954712976,5,349.968102757322,1315.31876265,149.541156691074,357.764697809325,1527.98545091691,3,38,4,122.340880625564,16.8507844219826,3,5E-04,1
21,42849,2,64928,143914,207559,3,2459,1,46,239321,532.911980493615,1438.87179384708,14.9491307157514,2,350.549556538152,1296.50695730945,162.729913038731,374.382069357379,1511.55296669211,4,35,3,128.025944374527,13.1295425261687,5,5E-04,1
23,45418,3,65315,139963,211322,3,2318,1,44,245602,525.462664415439,1435.34308604235,15.0200520675878,4,349.120817336494,1302.00981105481,127.98706269308,344.201138948751,1510.43652109868,3,38,3,126.373029098016,13.5830942964274,6,5E-04,1
21,46725,1,63008,141537,208463,3,2030,2,46,215737,506.352475875368,1502.71101614115,13.2111796751645,6,349.890506426818,1394.78768229858,139.508190077777,379.850925814674,1506.18582790817,5,36,2,122.884251786794,14.8201064987978,7,5E-04,1
20,43842,1,64260,144735,211525,3,2337,2,45,243531,500.296469219029,1453.26438507981,16.2236924534304,4,349.890576263371,1317.05735789641,157.532541912307,338.598261054139,1521.44013656818,6,33,2,128.763144657428,17.9268225490601,4,5E-04,1
21,44758,1,64250,140961,210278,3,2053,1,44,243139,530.397398987164,1588.44182011419,13.6718706248512,4,350.458655453499,1328.57915258499,157.078730437622,390.390319335272,1512.68261048435,6,37,3,125.757614832866,16.0686286413713,3,5E-04,1
22,44918,2,66161,141962,208530,3,2596,1,44,236684,500.776353541237,1537.07048141155,14.7828383212241,2,349.011942661634,1231.93878604645,142.749042394624,330.943916870237,1505.29612991148,5,37,4,127.764501653617,13.9990293899565,6,5E-04,1
23,46704,2,64964,136833,213411,3,2354,1,45,238423,505.333952544176,1336.05948194952,7.51994712063433,2,351.07554827031,1374.01237201254,145.734792801808,336.771320911895,1499.51319701631,3,35,5,125.041902395061,14.0662294691734,5,5E-04,1
22,45615,1,65196,138859,210846,1,1985,2,44,236023,549.674283038297,1487.01839580766,19.795103066894,7,349.554489196646,1163.2468229055,156.065655137828,398.749863880144,1508.16434738557,4,35,6,125.02843796065,12.5401946763271,4,5E-04,1
23,43377,2,65059,139195,211046,2,2504,1,44,239759,506.871650926769,1442.01862828827,18.3108018271415,4,349.814200423618,1346.47741478316,143.608415831724,305.003189224427,1493.39096779799,4,36,7,124.784379179947,16.2138484784335,6,5E-04,1
19,43343,3,65997,138960,206746,2,2367,0,45,244614,507.513135081778,1566.50166378283,22.1692362239831,3,348.302074242346,1353.43747932561,139.12531083346,298.291773918134,1486.39786729506,4,34,5,125.162457304716,14.0943534897248,4,5E-04,1
23,49310,1,61613,142221,206909,2,2378,2,44,242287,582.780437044482,1482.1799446749,18.0610893844922,3,348.006204742802,1295.43804143437,147.388479001476,392.824203420644,1505.2508818568,5,32,3,126.354616616189,14.6596120361168,5,5E-04,1
21,44784,3,66019,139437,210100,2,2080,2,46,248363,562.22309830008,1459.49091385434,13.2461139826595,5,350.281999267532,1346.51423331908,145.77064888534,341.688176953335,1519.33929267494,2,34,4,125.875969698027,15.9246409123596,4,5E-04,1
21,45701,2,66265,143834,208752,2,1990,1,46,231361,502.371729873284,1499.64789487429,15.4077805204561,2,350.213219120765,1397.96042963078,161.755621392317,375.54711331989,1506.90508077509,4,35,2,120.386681621223,12.2420969231436,7,5E-04,1
21,44641,3,64585,135683,211628,3,2191,1,45,240788,502.838340924959,1655.48723442277,21.8079672400115,3,350.092683992147,1353.83706498996,154.578532324531,403.22761884016,1495.99465892804,2,33,2,127.241946874646,15.8630485855375,6,5E-04,1
21,48998,1,65136,141198,208558,3,2389,2,46,241621,509.206183130542,1500.74817686546,15.1404653545619,3,349.762264906306,1327.38451479388,125.971778688303,392.935214123768,1493.17279369914,4,36,4,123.873336520254,13.7958851589357,5,5E-04,1
22,44362,2,65171,142502,211106,1,2137,2,44,239974,576.23784529386,1509.07674619692,14.2672423757736,4,350.863048184396,1236.8550688763,150.232820275553,440.273564459375,1495.68979397104,4,36,4,128.743789236703,14.6977476610734,6,5E-04,1
22,43798,1,63368,140637,209208,1,2275,2,45,236286,552.813354938905,1519.69542682076,10.7483877666199,4,349.263757183858,1389.45791196543,146.65921820357,441.860803046128,1505.413440252,4,34,4,124.17330538638,14.8511117444652,6,5E-04,1
22,41879,3,64472,141339,210610,3,2333,1,44,220042,523.529837218424,1518.62914421953,15.3692834550425,6,347.44970942088,1281.37319882113,160.34264633548,416.503952980254,1499.24558731404,3,37,5,119.838198899438,15.3563380582196,4,5E-04,1
23,42129,3,65753,138318,208918,2,2215,1,46,247929,590.523691783032,1455.82052230099,15.224097614201,3,349.152230117068,1351.27943961442,143.498526437972,360.564598998359,1507.55370516065,2,33,5,125.203022931078,16.7142107870567,4,5E-04,1
21,44491,1,65527,139928,211645,3,1975,1,45,243268,582.922583598071,1622.96604448211,15.4539577805102,3,350.803070834291,1440.81371952718,128.640769526833,329.281724479582,1500.05679897245,6,32,5,123.234313776268,15.4649869339005,2,5E-04,1
22,47046,2,64731,143194,213714,3,2554,1,45,240393,553.387642885799,1497.36020516111,10.5149132648961,3,351.19667077859,1192.46685491333,154.687493434273,401.782733107234,1499.22285349901,2,33,5,121.42332536481,14.6166098511703,5,5E-04,1
23,48785,3,63977,138583,210433,3,2239,1,43,230747,557.304509680673,1599.65837645915,14.1596822468171,6,347.304026748598,1351.10609600847,153.359410061799,322.13258451305,1499.9280712589,2,32,3,131.521813859015,14.7556854398333,6,5E-04,1
23,41610,2,63681,137194,209859,2,1883,0,43,243285,569.382724846086,1492.31787381005,17.3550308461483,4,349.627710702951,1297.29673635336,131.827074724961,365.951949174245,1502.89868091756,5,32,5,126.041671759192,18.4649211854511,2,5E-04,1
21,45629,2,65593,137846,211875,2,2319,1,45,251620,587.842112900993,1519.51867945055,19.1495411364093,3,349.799461912848,1407.24405690204,162.69243346676,300.076547950161,1539.20330188839,4,36,4,127.776127659643,18.2895725916173,4,5E-04,1
23,44185,1,65069,138570,210518,2,2152,1,46,243182,526.938258921907,1542.21901554468,15.5310798854585,4,349.821067706357,1303.08953151817,129.216713790836,396.441211860093,1505.98895978098,4,37,3,129.387066624809,16.3708435135676,7,5E-04,1
23,43801,1,63821,141433,209295,2,2432,2,44,243017,526.271696233501,1384.23958463589,17.8076972232262,5,350.127330851641,1191.24528625853,164.18252652015,370.667509490084,1502.66147593561,4,35,5,125.480023890205,14.3072364598404,4,5E-04,1
22,47446,3,64105,139748,208789,3,2390,1,47,254923,515.465116066237,1411.39658625664,17.4880177944145,5,347.917160865983,1303.14855938099,154.510044947929,295.255455013476,1486.73647673286,3,33,3,121.264356952273,13.3374591842278,3,5E-04,1
22,44975,1,65704,142647,211174,3,2474,1,44,244136,608.575111001096,1497.10121919172,17.6496930693493,2,352.182129477644,1289.67154728245,126.964829377666,328.954162353078,1497.81334668487,3,34,4,126.1193815101,15.704076708285,5,5E-04,1
22,44292,3,66038,137894,209856,2,2239,1,45,228988,588.577824269415,1452.10505628279,15.2685206129852,4,350.44525048507,1215.76897891437,151.180192429111,339.562467187092,1488.56372092941,3,38,5,122.293405254248,14.1847913912989,6,5E-04,1
22,45515,2,64923,141192,210103,1,2444,1,45,235384,500.325265775124,1472.46689427012,14.2511310946138,0,348.828032949063,1339.5746127305,164.653944525257,299.555929394172,1500.62344872913,5,32,6,126.208434077485,13.0388069962283,6,5E-04,1
22,46423,1,66726,141043,208275,2,2446,1,44,242241,504.667389206588,1479.30898698588,13.8004073763595,3,350.356035247488,1211.90322521385,158.0946364547,335.967880473176,1488.00833553193,3,36,7,126.587573688184,13.2301062104909,6,5E-04,1
23,45572,3,64528,140118,210242,3,2257,2,44,231899,564.514440174728,1446.43598929528,19.9801797169211,3,347.110013476865,1293.11284136345,152.57506963152,404.736316330827,1505.27231320091,6,34,4,127.153859763183,14.6548359080081,3,5E-04,1
22,44113,3,65681,137443,208805,3,2029,1,44,237609,534.592596596728,1517.51854497876,13.140666076762,3,349.478538842561,1222.42517986129,152.4716097917,368.502389740868,1490.5748664287,4,38,1,122.28098238415,15.7539734161992,6,5E-04,1
21,44003,2,64440,143648,212304,2,2268,1,45,224670,610.563653205198,1570.30893735989,11.9662558515879,5,348.77033604819,1211.34616640117,137.993643810576,449.451258781075,1504.39940633788,1,32,2,121.962341996391,13.3290693400932,6,5E-04,1
23,43270,2,63462,140114,210165,3,2320,2,46,231150,562.329445466082,1545.46642106639,12.9048809319656,4,352.001287003627,1175.14875461897,158.390032760831,361.785666220411,1511.50693896219,6,36,3,124.658025049484,15.5809196733446,3,5E-04,1
22,44921,2,65093,138891,208891,4,2427,1,45,247174,573.657630132815,1408.49454102909,13.8518851638724,2,349.442056622554,1312.72032655203,153.708500004105,412.79069036055,1498.59572322554,1,37,6,123.467815871647,14.3928890037194,5,5E-04,1
24,44785,2,64932,142325,209586,4,2329,1,46,237949,558.588599721274,1497.34284198684,18.276432816771,3,351.085557262135,1276.20201950768,151.59109156549,348.339817122526,1518.97688683904,2,32,4,123.038252892162,14.236697962713,1,5E-04,1
23,42700,2,63927,140587,209705,2,2261,2,45,228863,525.945239629178,1483.14553427842,14.5607294215133,4,352.087619205392,1239.98378622835,151.75961328757,345.487244086733,1496.63021843081,3,37,4,121.689448143939,15.8427712325899,3,5E-04,1
22,43393,2,66285,139164,207504,2,2573,1,46,220032,501.49084708343,1574.14044870277,19.385927052198,3,351.277523302127,1297.09170918564,130.766276081056,327.315897366245,1507.54443988122,2,32,3,122.823391322252,14.5479980916009,5,5E-04,1
22,44178,2,65946,141616,208223,3,2430,1,46,241039,587.693246885817,1509.71043367998,18.7081146753737,4,350.615622182847,1260.76331986274,160.208713588487,265.304846380212,1511.39169210425,8,33,8,126.329667749128,16.5193097941422,6,5E-04,1
24,43968,1,64701,136869,208220,2,2382,1,44,237041,561.145112490612,1527.79747683225,18.7920580121851,1,348.795175478999,1317.4527625672,154.516378982868,311.394252016085,1492.33352394224,4,33,3,121.82316750033,14.7936292183327,5,5E-04,1
20,45386,2,64843,142846,207617,4,2231,1,47,237780,500.627385949095,1394.02287218076,7.43162875936943,3,350.91513049907,1191.25182887333,159.437456789151,289.404842712583,1513.40846382448,1,37,6,126.901556457777,14.6868192636145,4,5E-04,1
21,48094,1,66304,139236,212740,2,2067,2,47,239331,538.454695791006,1611.25799733088,10.0670090207684,4,349.888069178043,1311.39728241795,137.435685733444,299.960706071827,1505.65298976022,4,36,7,124.829111001452,15.6343774885367,7,5E-04,1
21,42875,3,65871,139450,208132,1,2204,2,45,249893,532.342444484432,1547.98419969691,15.662377239057,3,349.721006033937,1309.67793256017,169.535306518093,365.859535054055,1502.89967135072,2,30,5,131.022603212556,12.136941991562,6,5E-04,1
21,43307,1,64280,140871,208796,3,1887,1,44,244146,562.310249043237,1588.44105200309,17.1062931647688,5,350.733597514038,1287.73544588905,169.099057770304,397.743793528357,1487.80653383053,2,35,2,125.588869092111,16.8312778404313,6,5E-04,1
20,46843,3,64733,142680,211963,2,2311,2,45,237497,579.9505578326,1464.70331750385,17.7155349230643,2,351.587145592955,1248.96792279427,146.847588861588,394.741181717474,1495.92273472608,3,32,3,124.669864060114,15.641427725605,2,5E-04,1
22,43969,2,63804,141106,206219,2,2349,2,45,246777,530.351057182997,1511.08065057051,17.8273948519596,5,352.602126775613,1254.89703667716,141.188610384805,417.509105441666,1480.9408429739,7,32,3,120.422524914963,11.6176898824606,4,5E-04,1
24,44697,1,62713,138064,208686,2,2252,2,44,227988,556.772966484436,1491.42200152318,14.2248858181199,4,349.215679952279,1233.91175940865,149.011436311264,397.596479062128,1510.81993946537,2,35,3,124.313221074489,14.3089292439858,4,5E-04,1
20,46698,2,66234,140701,208791,4,2326,2,46,228679,568.265792910934,1506.0713038664,14.4189339878676,2,349.815823297156,1344.05046791655,148.500148052399,349.269592193344,1494.99150568581,4,33,2,120.052843582162,13.4555306136864,3,5E-04,1
22,45185,2,63370,140404,207633,1,2483,1,44,241953,520.133996525539,1554.39820843474,16.3705056796185,3,350.067096665699,1187.22943157707,146.399879868729,320.725044002981,1509.05595352086,6,36,4,123.371677889277,13.8440414393042,4,5E-04,1
22,45949,2,62474,138984,207390,3,2484,1,46,239117,526.224311006566,1516.66660943451,14.0922317782046,1,349.420956015279,1266.97265895962,143.541937974007,379.339440048143,1497.93323018937,5,36,3,124.865577222876,14.2881245688074,2,5E-04,1
22,43375,2,64375,139251,212893,2,2037,2,46,247520,590.984216950517,1451.64063964672,19.5692698566036,4,348.836582131122,1284.15183335504,148.305481185322,367.596457565427,1508.70659948816,2,34,1,127.747011054617,14.0557942198437,2,5E-04,1
24,41298,2,64422,139633,208343,1,2373,2,45,247401,516.465272009373,1477.2659106901,13.8123969197251,2,349.653832298168,1330.90044010073,134.65900443738,384.783715632777,1508.01402195931,4,32,0,128.811422890747,15.9569118021523,5,5E-04,1
22,41198,3,65685,138004,211278,3,2346,2,44,235265,500.201167206809,1541.62107719328,12.4505116117652,4,351.379621107803,1295.57243078022,155.46825056896,363.657520766894,1507.90209021759,0,36,3,126.739390330621,16.3314158618259,4,5E-04,1
21,45481,1,65000,142778,210317,1,2150,2,44,238868,508.304085085789,1501.22505930542,23.9167757773702,5,349.784055017249,1308.83749907259,137.206763715945,409.070502420964,1508.08007280717,1,39,2,122.258332603298,17.7779020773732,5,5E-04,1
21,43079,2,62165,141246,208353,4,2096,2,44,226978,526.520134632786,1448.51707356055,17.582242102984,5,346.961079752436,1256.503868644,144.093129869696,407.830901648891,1500.80143730879,3,34,4,125.622622549404,15.2749740908959,3,5E-04,1
21,43862,2,65177,139543,206242,2,2112,1,45,241038,618.120796013731,1524.70241096446,13.4165238329255,6,351.531608099206,1323.34129873063,145.749764998888,362.054295294517,1494.53646061855,5,35,5,123.578470776755,16.7975195037798,5,5E-04,1
22,43775,2,66065,138830,212584,3,2196,1,44,242850,606.443830110472,1508.86528697184,8.79806546296962,5,350.970171758418,1346.42226564681,157.918855160743,357.609437591212,1509.48312407018,3,39,5,125.575619606136,13.9104855828423,1,5E-04,1
23,47915,2,66016,139669,210648,3,2240,1,45,245547,513.427468016744,1433.16818802642,10.2146527765795,1,348.794827599517,1222.03470575949,147.102001724959,331.526102184746,1493.35431276937,1,39,2,126.579110534452,15.8048796507422,4,5E-04,1
21,46991,3,64529,140088,209912,3,2309,2,45,241187,501.821111018459,1553.32491888955,13.3288429479836,4,349.203534014252,1291.74022460076,135.122143104858,335.903228005932,1494.36530023629,5,36,3,125.536402095288,16.148494555544,4,5E-04,1
21,49201,1,65940,141397,211886,3,2151,2,47,244934,555.508415708622,1415.51905038976,18.852386589915,3,350.196297010875,1272.77792671694,149.391326278202,362.952127269583,1492.39962323759,3,36,5,126.437381918268,12.9045500549624,6,5E-04,1
22,44271,3,63189,136690,210591,4,2519,2,45,248013,538.861261090885,1469.58612068122,10.0331988279237,6,348.538095847085,1385.41211890574,128.382948118547,375.099194058888,1516.3578921587,4,37,8,126.334093745229,16.0938562487201,5,5E-04,1
22,46693,2,67132,139224,210932,4,2356,1,45,251301,502.594387947954,1585.39982908574,17.0277304708786,1,350.344404587899,1386.96300095741,125.540128683483,349.164608525002,1501.92771491671,2,38,6,124.157886624065,14.1430586112308,3,5E-04,1
21,43298,2,62848,140350,207782,3,2287,1,46,225564,663.30105922276,1616.30900169681,12.1471687215002,6,350.335684139554,1529.82955506749,143.154261495864,323.060002059475,1506.94737483316,3,35,4,125.644442287189,14.4089861266837,6,5E-04,1
24,42211,2,62656,138739,209613,2,2196,2,45,238223,605.904947215678,1366.24544056916,15.7033434152892,1,348.996974668979,1311.04873510245,178.800194959275,345.208122445918,1504.45301563244,4,34,3,126.3448709881,15.7304754614744,6,5E-04,1
22,43577,2,64022,140083,208193,3,2517,2,45,243614,585.762841624201,1530.42536873987,16.335800940844,5,351.463615133545,1384.50735724667,151.91326097113,354.505729117939,1485.29525502994,3,35,4,128.817985798812,16.5802488929867,6,5E-04,1
22,47619,1,64655,137958,209648,1,2166,2,44,233607,566.932729192793,1490.63735614202,9.72784078296034,3,350.279419021115,1322.01858388369,162.598348528535,291.934334329122,1518.28347312515,4,35,6,125.746202177384,17.1540008805308,4,5E-04,1
23,44178,3,64307,137842,207362,3,2215,1,46,231143,574.564865955695,1490.41195939886,16.6133382632128,5,352.104743890179,1379.36209107168,160.666727863358,326.867910824351,1514.55489358792,5,36,5,122.562772928195,16.0158177338796,4,5E-04,1
23,44720,2,66589,139734,213286,2,2309,1,45,234026,573.464884295743,1574.47122929566,10.4870978247076,8,349.356610769778,1360.47740294085,155.757118424721,346.761487324889,1490.71399353481,3,39,5,127.407341530641,16.4314619770028,4,5E-04,1
21,45662,1,63861,138988,212259,2,2062,2,47,245522,520.151354962339,1496.79297945556,10.614971114742,6,350.577806712088,1266.74136067605,144.392798156264,338.240508713724,1510.48813398093,1,33,4,123.231859134116,15.7926097034553,4,5E-04,1
23,49190,2,65576,143109,209051,2,2070,1,45,260438,508.9967287456,1495.68772143817,9.77982128310597,6,350.651483442841,1462.71620637943,147.055872516744,372.156443509962,1494.92791201451,7,32,1,123.855733985251,15.9705710682745,3,5E-04,1
23,46623,1,65646,139454,209271,1,2307,2,45,240342,536.320048260192,1552.04193133979,15.4587472799566,2,349.472757657002,1405.69632508726,143.91932198833,365.689209033566,1494.95762261305,4,36,3,129.250780925662,13.7330169730614,6,5E-04,1
21,43706,2,64188,136374,210514,2,2325,1,47,231647,515.135975771894,1389.88495589134,10.1554377037938,4,349.984951413707,1097.6450554952,159.661873819186,347.860206209055,1493.23731371504,4,37,5,127.495068912736,15.2471458850424,4,5E-04,1
21,48477,2,65778,143184,210671,2,2171,1,46,227390,509.032651848683,1440.73581781104,11.8083646983813,5,351.451078612167,1230.46730948642,138.078775454073,417.82057605407,1497.9104929198,6,32,4,124.978960794464,16.2470589516996,5,5E-04,1
21,43884,3,65144,139249,211088,2,2363,2,47,227381,534.587018253903,1517.79245211453,13.2673388747996,4,349.3338287646,1274.53889535056,158.969207534162,444.058649170078,1500.78934818363,3,37,3,122.346417604992,13.4605946390983,5,5E-04,1
22,45350,2,63411,141532,210037,2,2194,1,46,241880,546.686209611278,1447.81858658179,18.8531237886614,4,352.332957273808,1286.73741730132,154.088657707093,381.352553547842,1507.88869048279,3,38,2,123.750936678981,11.3286498847006,4,5E-04,1
21,41422,2,64766,141915,209806,2,2393,1,45,261425,507.409935281233,1433.11641733842,12.8236147007663,2,348.849403935034,1240.42672017423,124.564926781354,370.588993208466,1473.83977351976,3,35,8,125.263001629163,16.2735449240294,6,5E-04,1
24,41538,2,65263,140793,208082,3,2356,2,44,232416,520.472278455364,1476.31677922432,17.1663914256668,4,350.320785607208,1336.59048975476,155.136424266177,379.80574473284,1502.40276772421,2,35,4,126.214889753901,14.4486263234785,4,5E-04,1
23,43629,3,65209,138157,210430,1,2053,2,44,233502,512.280325125903,1507.26092995367,8.62164978787597,3,350.720018095221,1324.61022620357,149.68650343629,363.333843371368,1491.3014053744,6,33,5,126.345366281482,14.3334184437565,6,5E-04,1
22,44718,2,64437,138491,210051,2,2288,1,45,235748,526.12357306526,1431.05023372002,16.3490454624859,4,348.080062775,1351.9611840586,144.452618713703,349.112871611344,1493.09643483058,4,37,3,129.204335707698,14.238823918186,1,5E-04,1
21,41051,2,64839,138877,213047,1,2358,1,45,243701,605.759896332385,1460.0322079591,11.3796687799571,3,351.241720333861,1399.6200892791,151.458547669722,326.1768817362,1513.30225238864,2,34,3,121.695817818201,13.297951110929,8,5E-04,1
20,45043,3,64629,140115,209623,2,2241,1,43,256480,599.504540358346,1486.72118704304,11.4848274058953,8,350.838535425702,1219.32363964638,158.177268130127,351.649306345949,1503.48140381185,3,34,2,121.021394631871,14.3595407183617,4,5E-04,1
21,42748,1,64976,142690,212504,2,2218,2,47,255848,589.604134854854,1384.1898450075,16.9642508326075,6,349.353928907615,1359.61018409687,136.903742730526,409.591621977563,1521.46239007551,3,36,5,126.793251692158,15.858739151997,1,5E-04,1
22,43753,3,63567,140697,209746,2,2124,1,44,236786,509.164737351239,1457.25162632135,14.7491966025449,2,349.839596538772,1299.72661029504,150.100795364494,328.064176747828,1501.28355506256,3,35,4,126.643828651507,16.8322170444075,6,5E-04,1
21,44682,2,63479,137994,209256,2,2430,1,45,261141,516.478165814474,1596.14752286202,11.8203524343274,4,350.018589516828,1425.15094897203,163.039519261192,289.537073490279,1488.80773473198,2,33,5,125.080375027782,13.1335029964066,7,5E-04,1
22,45463,2,64756,137384,209702,3,2491,2,45,222746,553.859454522923,1504.78436275925,10.9864584424146,6,351.718261550088,1328.572043196,144.73504328476,338.711602971437,1511.78384953438,4,38,5,122.368745398533,12.7163590791983,7,5E-04,1
24,41401,3,65064,142062,208953,1,2387,1,46,240917,509.703497122973,1448.8429376524,15.947850965037,6,350.500166465423,1328.13136386415,159.314928582097,323.962488266137,1506.26837058854,3,34,3,126.464218760234,16.9497897640839,5,5E-04,1
24,42632,3,64883,139978,210661,1,2450,1,45,234713,523.548367774735,1491.83070303281,20.9623770852072,1,348.317717018206,1248.65754541516,144.601429589053,320.318303561693,1494.47081107294,2,37,2,124.438254467142,15.5496811744925,3,5E-04,1
21,44062,1,64246,137645,210264,3,2028,1,44,239251,517.698525668432,1331.69131212976,18.8351745616128,3,350.739625496402,1257.19251682279,152.622902475361,357.625013530944,1503.85564872666,1,39,5,123.752276957254,14.2984258242863,5,5E-04,1
23,44624,1,65752,135851,208900,3,2530,2,43,231938,640.093948311152,1430.83832381505,18.5091963919535,6,349.059727929754,1274.00278743672,135.407458019364,403.714830590051,1511.91100705262,4,34,5,122.672978575437,14.5120640460548,4,5E-04,1
21,44900,3,64332,143304,211022,3,2314,2,45,240953,549.026619918912,1594.36796520614,14.328917975068,2,350.075044610039,1245.7721570412,152.388217412299,309.669052029186,1519.6932504617,2,33,6,127.380797242594,14.1466456321244,5,5E-04,1
23,46073,2,65811,139151,212000,3,2591,1,44,252818,519.631250109524,1557.90038809929,21.6621239652841,5,351.329109512471,1180.8190803394,160.006824317241,420.509612752436,1484.56115670262,3,34,3,125.812100747193,16.2777827704916,3,5E-04,1
20,44439,3,67573,142323,209550,3,2215,0,43,234616,549.56226683873,1574.19822336047,15.8554831721484,3,349.667408987771,1225.36817091585,156.798023149274,366.106655737559,1511.41091482456,1,34,5,127.850774775123,12.5440298003088,4,5E-04,1
22,46131,1,67806,140955,207298,3,2558,1,47,249146,539.150381895403,1387.10315352469,12.6782746819594,5,350.021201136142,1373.48261085664,151.897407089754,343.753263727752,1491.56203329742,3,33,4,127.890792477995,15.3478135493031,4,5E-04,1
23,43509,1,64945,138739,212415,3,2576,1,47,235869,542.328049459805,1344.27784003486,21.3036180095626,4,349.730977417989,1401.11875460819,143.801440933728,307.950130651925,1494.58387518348,3,34,3,126.925162608421,15.4381686970408,3,5E-04,1
22,47460,2,64631,139559,212637,3,2558,1,45,249815,515.226820049186,1453.57663378324,16.3969603726617,1,351.13740844924,1218.45381073885,147.291536599635,344.468570021313,1502.05173929282,5,33,5,122.404785190904,14.4078356253804,5,5E-04,1
21,47102,2,65000,140000,209473,2,2018,2,45,254725,567.176808103602,1588.9504010447,16.6462011455759,1,352.306201222377,1161.07715073307,156.18427528549,326.82102181755,1494.16819865483,6,33,5,122.993718401941,14.3887590639462,3,5E-04,1
22,46667,2,64505,141517,208754,3,2527,2,44,241084,511.307854639987,1541.3662295005,11.7970027121873,4,349.56194401527,1230.94081512648,136.331729553318,323.001851841422,1494.86298223409,0,34,6,122.982625861611,13.1879436606201,7,5E-04,1
21,43767,3,64979,139001,212550,3,2000,2,46,229803,549.558934628646,1483.38055555719,18.1221066091057,4,352.50081685648,1358.90672047711,137.600429787882,362.748351479696,1487.98364123585,2,39,3,126.615297227193,17.4330749081881,5,5E-04,1
23,45549,3,65310,140806,210205,3,2232,1,45,255608,521.397019581248,1600.67180086932,14.5334291840191,4,350.398392957142,1423.14080861638,156.85438134642,368.928721699429,1503.15504928293,4,37,6,127.857391340563,13.740032473585,5,5E-04,1
23,44415,2,64996,142155,212331,3,2172,1,46,240662,545.897173305571,1414.02404876028,12.2204837208209,3,350.92940567448,1354.90765653385,171.011494192679,366.765878722278,1502.68258040293,3,36,6,126.448746003234,14.0711963703349,4,5E-04,1
21,40893,2,66558,140969,208906,3,2282,2,46,238543,577.245393578888,1574.42714167071,17.0476879231221,5,348.78543579032,1197.91599247358,164.12780177209,377.260761560622,1504.05544651347,0,35,4,126.317187519217,14.155426884587,4,5E-04,1
22,46718,2,64492,140378,208371,1,2125,1,46,233142,602.035294219217,1471.8943228742,14.4063315804467,5,350.065195558625,1288.32689207512,164.876949992068,350.981711070922,1499.66412188255,2,30,3,126.666644606118,15.4202218308098,5,5E-04,1
22,43010,2,65761,141185,209928,4,2165,2,44,239124,542.510592937469,1344.81755767216,15.6245828383645,3,350.052344152875,1298.04896375058,146.031854604452,356.355713568865,1486.05453013855,3,34,5,121.829420730862,18.2331625469664,5,5E-04,1
23,44473,2,63914,138771,212688,3,2325,1,47,236842,501.30997231851,1546.20377538754,8.4173397202885,4,351.2275054611,1373.31531036702,130.956005108371,362.584118074755,1490.16872420143,3,33,6,128.03615562043,13.4200106984259,7,5E-04,1
23,45438,2,66141,138577,211992,3,2310,1,45,218128,563.185894921105,1499.7905305868,15.5553193614064,6,351.038899568562,1156.40626114625,135.009987720461,280.690059710837,1508.18503719175,5,36,5,126.818691597614,14.2444469326836,5,5E-04,1
22,48052,2,63946,143702,209182,3,2256,1,45,237175,565.62662951964,1579.62493937127,13.2313487792158,3,349.221912273405,1303.51227232642,157.50494384526,363.015913133785,1516.72942860188,5,36,5,123.175621870569,14.7396425191656,3,5E-04,1
22,46606,1,63953,139641,209192,3,1907,1,46,241862,517.506597639594,1498.50579305865,15.6437361345811,6,349.469649997884,1360.9148384447,143.638616744254,295.971136727609,1500.1285346735,4,35,2,127.238152491928,13.8232838543953,3,5E-04,1
21,44508,2,62307,141456,207606,2,2359,1,45,239296,500.177088203963,1441.75149186841,10.1120229503173,3,349.3152998269,1363.04704361101,153.606219287525,302.484469194697,1491.97360518573,3,36,6,124.486456050789,14.1487016061448,6,5E-04,1
23,43776,1,66474,143281,213359,1,2004,2,46,250301,513.885975178643,1483.08821473824,11.6623488851644,6,350.618467985861,1258.81856801859,144.835428579376,393.284654808084,1498.24647514388,0,36,4,127.886267406511,13.9039322459234,5,5E-04,1
22,47783,2,65299,140072,211544,2,2236,1,44,250602,568.260341134847,1492.15069045862,15.1880195755132,1,350.393156496197,1370.02396043825,144.905101047554,360.619244563859,1486.92485275098,7,32,3,121.269490857067,12.5381311932442,4,5E-04,1
